game_id,home_team,away_team,home_score,away_score,season,game_time,game_date
2021-04-10PHIBOS,PHI,BOS,3,2,2020,14:00:00,4/10/2021
2021-04-10SJSLAK,SJS,LAK,2,4,2020,22:30:00,4/10/2021
2021-04-10STLMIN,STL,MIN,3,2,2020,20:00:00,4/10/2021
2021-04-10TOROTT,TOR,OTT,6,5,2020,19:00:00,4/10/2021
2021-04-11ANACOL,ANA,COL,1,4,2020,18:00:00,4/11/2021
2021-04-11BOSWSH,BOS,WSH,1,8,2020,19:00:00,4/11/2021
2021-04-11NJDPIT,NJD,PIT,2,5,2020,19:00:00,4/11/2021
2021-04-11NSHDAL,NSH,DAL,3,2,2020,20:00:00,4/11/2021
2021-04-11NYINYR,NYI,NYR,3,2,2020,19:00:00,4/11/2021
2021-04-11PHIBUF,PHI,BUF,3,5,2020,14:00:00,4/11/2021
2021-04-11VGKARI,VGK,ARI,1,0,2020,16:00:00,4/11/2021
2021-04-12CARDET,CAR,DET,1,3,2020,19:00:00,4/12/2021
2021-04-12CBJCHI,CBJ,CHI,3,4,2020,19:00:00,4/12/2021
2021-04-12COLARI,COL,ARI,4,2,2020,21:00:00,4/12/2021
2021-04-12LAKVGK,LAK,VGK,2,4,2020,22:00:00,4/12/2021
2021-04-12MTLTOR,MTL,TOR,4,2,2020,19:00:00,4/12/2021
2021-04-12OTTWPG,OTT,WPG,4,2,2020,19:00:00,4/12/2021
2021-04-12SJSANA,SJS,ANA,0,4,2020,22:30:00,4/12/2021
2021-04-13BOSBUF,BOS,BUF,3,2,2020,19:00:00,4/13/2021
2021-04-13DALFLA,DAL,FLA,2,3,2020,20:30:00,4/13/2021
2021-04-13NJDNYR,NJD,NYR,0,3,2020,19:00:00,4/13/2021
2021-04-13NSHTBL,NSH,TBL,7,2,2020,20:00:00,4/13/2021
2021-04-13TORCGY,TOR,CGY,2,3,2020,19:30:00,4/13/2021
2021-04-13WSHPHI,WSH,PHI,6,1,2020,19:00:00,4/13/2021
2021-04-14LAKVGK,LAK,VGK,2,6,2020,22:00:00,4/14/2021
2021-04-14MINARI,MIN,ARI,5,2,2020,14:00:00,4/14/2021
2021-04-14MTLCGY,MTL,CGY,1,4,2020,19:00:00,4/14/2021
2021-04-14OTTWPG,OTT,WPG,2,3,2020,19:00:00,4/14/2021
2021-04-14SJSANA,SJS,ANA,1,4,2020,22:30:00,4/14/2021
2021-04-14STLCOL,STL,COL,3,4,2020,19:30:00,4/14/2021
2021-04-15BOSNYI,BOS,NYI,4,1,2020,19:00:00,4/15/2021
2021-04-15CARNSH,CAR,NSH,4,1,2020,19:00:00,4/15/2021
2021-04-15DALCBJ,DAL,CBJ,4,1,2020,20:30:00,4/15/2021
2021-04-15DETCHI,DET,CHI,4,1,2020,19:30:00,4/15/2021
2021-04-15NYRNJD,NYR,NJD,4,0,2020,19:00:00,4/15/2021
2021-04-15PITPHI,PIT,PHI,1,2,2020,19:00:00,4/15/2021
2021-04-15TBLFLA,TBL,FLA,3,2,2020,19:00:00,4/15/2021
2021-04-15TORWPG,TOR,WPG,2,5,2020,19:00:00,4/15/2021
2021-04-15WSHBUF,WSH,BUF,2,5,2020,19:00:00,4/15/2021
2021-04-16ANAVGK,ANA,VGK,0,4,2020,22:00:00,4/16/2021
2021-04-16BOSNYI,BOS,NYI,3,0,2020,19:00:00,4/16/2021
2021-04-16MINSJS,MIN,SJS,3,2,2020,20:00:00,4/16/2021
2021-04-16MTLCGY,MTL,CGY,2,1,2020,18:00:00,4/16/2021
2021-04-17ARISTL,ARI,STL,3,2,2020,18:00:00,4/17/2021
2021-04-17BUFPIT,BUF,PIT,2,3,2020,15:00:00,4/17/2021
2021-04-17CARNSH,CAR,NSH,3,1,2020,19:00:00,4/17/2021
2021-04-17DALCBJ,DAL,CBJ,5,1,2020,20:00:00,4/17/2021
2021-04-17DETCHI,DET,CHI,0,4,2020,19:00:00,4/17/2021
2021-04-17MINSJS,MIN,SJS,5,2,2020,20:00:00,4/17/2021
2021-04-17MTLOTT,MTL,OTT,0,4,2020,16:00:00,4/17/2021
2021-04-17NYRNJD,NYR,NJD,6,3,2020,12:30:00,4/17/2021
2021-04-17PHIWSH,PHI,WSH,3,6,2020,12:30:00,4/17/2021
2021-04-17TBLFLA,TBL,FLA,3,5,2020,19:00:00,4/17/2021
2021-04-17WPGEDM,WPG,EDM,0,3,2020,19:00:00,4/17/2021
2021-04-18ANAVGK,ANA,VGK,2,5,2020,16:00:00,4/18/2021
2021-04-18BOSWSH,BOS,WSH,6,3,2020,12:00:00,4/18/2021
2021-04-18BUFPIT,BUF,PIT,4,2,2020,15:00:00,4/18/2021
2021-04-18NJDNYR,NJD,NYR,3,5,2020,15:00:00,4/18/2021
2021-04-18PHINYI,PHI,NYI,0,1,2020,18:30:00,4/18/2021
2021-04-18VANTOR,VAN,TOR,3,2,2020,19:00:00,4/18/2021
2021-04-19ARIMIN,ARI,MIN,2,5,2020,21:00:00,4/19/2021
2021-04-19CGYOTT,CGY,OTT,2,4,2020,21:00:00,4/19/2021
2021-04-19DALDET,DAL,DET,3,2,2020,19:30:00,4/19/2021
2021-04-19EDMMTL,EDM,MTL,4,1,2020,21:00:00,4/19/2021
2021-04-19FLACBJ,FLA,CBJ,4,2,2020,19:00:00,4/19/2021
2021-04-19NSHCHI,NSH,CHI,5,2,2020,20:00:00,4/19/2021
2021-04-19TBLCAR,TBL,CAR,3,2,2020,19:00:00,4/19/2021
2021-04-19VGKSJS,VGK,SJS,3,2,2020,22:00:00,4/19/2021
2021-04-20BUFBOS,BUF,BOS,0,2,2020,18:30:00,4/20/2021
2021-04-20DALDET,DAL,DET,5,2,2020,20:30:00,4/20/2021
2021-04-20FLACBJ,FLA,CBJ,5,1,2020,19:00:00,4/20/2021
2021-04-20LAKANA,LAK,ANA,4,1,2020,22:00:00,4/20/2021
2021-04-20NYINYR,NYI,NYR,6,1,2020,19:00:00,4/20/2021
2021-04-20PITNJD,PIT,NJD,7,6,2020,19:00:00,4/20/2021
2021-04-20TBLCAR,TBL,CAR,1,4,2020,19:00:00,4/20/2021
2021-04-20VANTOR,VAN,TOR,6,3,2020,21:00:00,4/20/2021
2021-04-21ARIMIN,ARI,MIN,1,4,2020,21:00:00,4/21/2021
2021-04-21CHINSH,CHI,NSH,5,4,2020,19:00:00,4/21/2021
2021-04-21EDMMTL,EDM,MTL,3,4,2020,22:00:00,4/21/2021
2021-04-21VGKSJS,VGK,SJS,5,2,2020,21:30:00,4/21/2021
2021-04-22BUFBOS,BUF,BOS,1,5,2020,19:00:00,4/22/2021
2021-04-22DETDAL,DET,DAL,7,3,2020,19:30:00,4/22/2021
2021-04-22FLACAR,FLA,CAR,2,4,2020,19:00:00,4/22/2021
2021-04-22NYIWSH,NYI,WSH,0,1,2020,19:00:00,4/22/2021
2021-04-22NYRPHI,NYR,PHI,2,3,2020,19:00:00,4/22/2021
2021-04-22PITNJD,PIT,NJD,5,1,2020,19:00:00,4/22/2021
2021-04-22STLCOL,STL,COL,2,4,2020,20:00:00,4/22/2021
2021-04-22TBLCBJ,TBL,CBJ,3,1,2020,19:00:00,4/22/2021
2021-04-22VANOTT,VAN,OTT,0,3,2020,22:00:00,4/22/2021
2021-04-22WPGTOR,WPG,TOR,3,5,2020,19:00:00,4/22/2021
2021-04-23BUFBOS,BUF,BOS,6,4,2020,19:00:00,4/23/2021
2021-04-23CGYMTL,CGY,MTL,4,2,2020,21:00:00,4/23/2021
2021-04-23CHINSH,CHI,NSH,1,3,2020,20:00:00,4/23/2021
2021-04-23LAKMIN,LAK,MIN,2,4,2020,22:00:00,4/23/2021
2021-04-23NYRPHI,NYR,PHI,4,1,2020,19:00:00,4/23/2021
2021-04-24ANAVGK,ANA,VGK,1,5,2020,21:00:00,4/24/2021
2021-04-24CGYMTL,CGY,MTL,5,2,2020,19:00:00,4/24/2021
2021-04-24DETDAL,DET,DAL,1,2,2020,19:00:00,4/24/2021
2021-04-24FLACAR,FLA,CAR,4,3,2020,19:00:00,4/24/2021
2021-04-24LAKARI,LAK,ARI,0,4,2020,22:00:00,4/24/2021
2021-04-24NYIWSH,NYI,WSH,3,6,2020,19:00:00,4/24/2021
2021-04-24PITNJD,PIT,NJD,4,2,2020,12:30:00,4/24/2021
2021-04-24SJSMIN,SJS,MIN,3,6,2020,21:00:00,4/24/2021
2021-04-24STLCOL,STL,COL,5,3,2020,15:00:00,4/24/2021
2021-04-24VANOTT,VAN,OTT,4,2,2020,22:00:00,4/24/2021
2021-04-24WPGTOR,WPG,TOR,1,4,2020,19:00:00,4/24/2021
2021-04-25NYRBUF,NYR,BUF,6,3,2020,18:00:00,4/25/2021
2021-04-25PHINJD,PHI,NJD,4,3,2020,18:00:00,4/25/2021
2021-04-25PITBOS,PIT,BOS,1,0,2020,15:00:00,4/25/2021
2021-04-25TBLCBJ,TBL,CBJ,4,3,2020,19:00:00,4/25/2021
2021-04-26CGYMTL,CGY,MTL,1,2,2020,18:30:00,4/26/2021
2021-04-26DALCAR,DAL,CAR,4,3,2020,19:30:00,4/26/2021
2021-04-26LAKANA,LAK,ANA,4,1,2020,22:00:00,4/26/2021
2021-04-26NSHFLA,NSH,FLA,4,1,2020,20:00:00,4/26/2021
2021-04-26OTTVAN,OTT,VAN,2,1,2020,19:00:00,4/26/2021
2021-04-26SJSARI,SJS,ARI,6,4,2020,22:30:00,4/26/2021
2021-04-26STLCOL,STL,COL,4,1,2020,19:00:00,4/26/2021
2021-04-26WPGEDM,WPG,EDM,1,6,2020,21:00:00,4/26/2021
2021-04-27CBJDET,CBJ,DET,1,0,2020,19:00:00,4/27/2021
2021-04-27CHITBL,CHI,TBL,4,7,2020,20:00:00,4/27/2021
2021-04-27DALCAR,DAL,CAR,1,5,2020,20:30:00,4/27/2021
2021-04-27NJDPHI,NJD,PHI,6,4,2020,19:00:00,4/27/2021
2021-04-27NSHFLA,NSH,FLA,4,7,2020,20:00:00,4/27/2021
2021-04-27NYRBUF,NYR,BUF,3,1,2020,19:00:00,4/27/2021
2021-04-27PITBOS,PIT,BOS,1,3,2020,19:00:00,4/27/2021
2021-04-27WSHNYI,WSH,NYI,1,0,2020,19:00:00,4/27/2021
2021-04-28LAKANA,LAK,ANA,2,3,2020,22:00:00,4/28/2021
2021-04-28MINSTL,MIN,STL,3,4,2020,19:00:00,4/28/2021
2021-04-28MTLTOR,MTL,TOR,1,4,2020,20:00:00,4/28/2021
2021-04-28OTTVAN,OTT,VAN,6,3,2020,17:30:00,4/28/2021
2021-04-28SJSARI,SJS,ARI,4,2,2020,22:30:00,4/28/2021
2021-04-28VGKCOL,VGK,COL,5,2,2020,21:30:00,4/28/2021
2021-04-28WPGEDM,WPG,EDM,1,3,2020,21:00:00,4/28/2021
2021-04-29BOSBUF,BOS,BUF,5,2,2020,19:00:00,4/29/2021
2021-04-29CARDET,CAR,DET,3,1,2020,19:00:00,4/29/2021
2021-04-29CHIFLA,CHI,FLA,3,4,2020,20:00:00,4/29/2021
2021-04-29EDMCGY,EDM,CGY,1,3,2020,21:00:00,4/29/2021
2021-04-29MINSTL,MIN,STL,4,5,2020,20:00:00,4/29/2021
2021-04-29NJDPHI,NJD,PHI,5,3,2020,19:00:00,4/29/2021
2021-04-29NYRNYI,NYR,NYI,0,4,2020,19:00:00,4/29/2021
2021-04-29TBLDAL,TBL,DAL,3,0,2020,19:00:00,4/29/2021
2021-04-29TORVAN,TOR,VAN,4,1,2020,19:30:00,4/29/2021
2021-04-29WSHPIT,WSH,PIT,4,5,2020,19:00:00,4/29/2021
2021-04-30ANALAK,ANA,LAK,1,2,2020,22:00:00,4/30/2021
2021-04-30ARIVGK,ARI,VGK,3,0,2020,22:00:00,4/30/2021
2021-04-30COLSJS,COL,SJS,3,0,2020,21:00:00,4/30/2021
2021-04-30MTLWPG,MTL,WPG,5,3,2020,19:00:00,4/30/2021
2021-05-01ANALAK,ANA,LAK,6,2,2020,22:00:00,5/1/2021
2021-05-01ARIVGK,ARI,VGK,2,3,2020,22:00:00,5/1/2021
2021-05-01BOSBUF,BOS,BUF,6,2,2020,13:00:00,5/1/2021
2021-05-01CARCBJ,CAR,CBJ,2,1,2020,19:00:00,5/1/2021
2021-05-01CHIFLA,CHI,FLA,4,5,2020,20:00:00,5/1/2021
2021-05-01COLSJS,COL,SJS,4,3,2020,20:00:00,5/1/2021
2021-05-01DETTBL,DET,TBL,1,0,2020,15:00:00,5/1/2021
2021-05-01EDMCGY,EDM,CGY,4,1,2020,22:00:00,5/1/2021
2021-05-01MINSTL,MIN,STL,4,3,2020,20:00:00,5/1/2021
2021-05-01MTLOTT,MTL,OTT,3,2,2020,19:00:00,5/1/2021
2021-05-01NSHDAL,NSH,DAL,1,0,2020,20:00:00,5/1/2021
2021-05-01NYINYR,NYI,NYR,3,0,2020,19:00:00,5/1/2021
2021-05-01PHINJD,PHI,NJD,1,4,2020,19:00:00,5/1/2021
2021-05-01TORVAN,TOR,VAN,5,1,2020,19:00:00,5/1/2021
2021-05-01WSHPIT,WSH,PIT,0,3,2020,19:00:00,5/1/2021
2021-05-02DETTBL,DET,TBL,1,2,2020,15:00:00,5/2/2021
2021-05-03ARILAK,ARI,LAK,2,3,2020,22:00:00,5/3/2021
2021-05-03BUFNYI,BUF,NYI,4,2,2020,19:00:00,5/3/2021
2021-05-03CARCHI,CAR,CHI,5,2,2020,19:00:00,5/3/2021
2021-05-03CBJNSH,CBJ,NSH,3,4,2020,19:00:00,5/3/2021
2021-05-03FLADAL,FLA,DAL,5,4,2020,19:00:00,5/3/2021
2021-05-03MINVGK,MIN,VGK,6,5,2020,20:00:00,5/3/2021
2021-05-03MTLTOR,MTL,TOR,3,2,2020,19:00:00,5/3/2021
2021-05-03NJDBOS,NJD,BOS,0,3,2020,19:00:00,5/3/2021
2021-05-03NYRWSH,NYR,WSH,3,6,2020,19:00:00,5/3/2021
2021-05-03OTTWPG,OTT,WPG,2,1,2020,19:00:00,5/3/2021
2021-05-03PHIPIT,PHI,PIT,7,2,2020,19:00:00,5/3/2021
2021-05-03SJSCOL,SJS,COL,4,5,2020,22:30:00,5/3/2021
2021-05-03STLANA,STL,ANA,3,1,2020,20:00:00,5/3/2021
2021-05-03VANEDM,VAN,EDM,3,5,2020,22:00:00,5/3/2021
2021-05-04BUFNYI,BUF,NYI,4,3,2020,19:00:00,5/4/2021
2021-05-04CARCHI,CAR,CHI,6,3,2020,19:00:00,5/4/2021
2021-05-04NJDBOS,NJD,BOS,4,3,2020,19:00:00,5/4/2021
2021-05-04PHIPIT,PHI,PIT,3,7,2020,19:00:00,5/4/2021
2021-05-04VANEDM,VAN,EDM,1,4,2020,22:00:00,5/4/2021
2021-05-05ARILAK,ARI,LAK,2,4,2020,22:00:00,5/5/2021
2021-05-05CBJNSH,CBJ,NSH,4,2,2020,19:00:00,5/5/2021
2021-05-05CGYWPG,CGY,WPG,0,4,2020,21:30:00,5/5/2021
2021-05-05MINVGK,MIN,VGK,2,3,2020,20:00:00,5/5/2021
2021-05-05NYRWSH,NYR,WSH,2,4,2020,19:00:00,5/5/2021
2021-05-05OTTMTL,OTT,MTL,5,1,2020,19:00:00,5/5/2021
2021-05-05SJSCOL,SJS,COL,3,2,2020,21:30:00,5/5/2021
2021-05-05STLANA,STL,ANA,2,3,2020,20:00:00,5/5/2021
2021-05-05TBLDAL,TBL,DAL,6,2,2020,19:00:00,5/5/2021
2021-05-06BOSNYR,BOS,NYR,4,0,2020,19:00:00,5/6/2021
2021-05-06CARCHI,CAR,CHI,1,2,2020,19:00:00,5/6/2021
2021-05-06EDMVAN,EDM,VAN,3,6,2020,21:00:00,5/6/2021
2021-05-06NYINJD,NYI,NJD,1,2,2020,19:00:00,5/6/2021
2021-05-06PITBUF,PIT,BUF,8,4,2020,19:00:00,5/6/2021
2021-05-06TORMTL,TOR,MTL,5,2,2020,19:00:00,5/6/2021
2021-05-07CBJDET,CBJ,DET,2,5,2020,19:00:00,5/7/2021
2021-05-07LAKCOL,LAK,COL,2,3,2020,22:00:00,5/7/2021
2021-05-07MINANA,MIN,ANA,4,3,2020,20:00:00,5/7/2021
2021-05-07SJSARI,SJS,ARI,2,5,2020,22:30:00,5/7/2021
2021-05-07TBLDAL,TBL,DAL,2,5,2020,19:00:00,5/7/2021
2021-05-07VGKSTL,VGK,STL,4,3,2020,22:00:00,5/7/2021
2021-05-07WSHPHI,WSH,PHI,2,4,2020,19:00:00,5/7/2021
2021-05-08BOSNYR,BOS,NYR,4,5,2020,15:00:00,5/8/2021
2021-05-08CBJDET,CBJ,DET,5,4,2020,19:00:00,5/8/2021
2021-05-08EDMVAN,EDM,VAN,4,3,2020,22:00:00,5/8/2021
2021-05-08FLATBL,FLA,TBL,5,1,2020,19:00:00,5/8/2021
2021-05-08LAKCOL,LAK,COL,2,3,2020,22:00:00,5/8/2021
2021-05-08MINANA,MIN,ANA,4,3,2020,20:00:00,5/8/2021
2021-05-08NSHCAR,NSH,CAR,3,1,2020,20:00:00,5/8/2021
2021-05-08NYINJD,NYI,NJD,5,1,2020,19:00:00,5/8/2021
2021-05-08PITBUF,PIT,BUF,1,0,2020,15:00:00,5/8/2021
2021-05-08SJSARI,SJS,ARI,4,5,2020,22:30:00,5/8/2021
2021-05-08TORMTL,TOR,MTL,3,2,2020,19:00:00,5/8/2021
2021-05-08VGKSTL,VGK,STL,4,1,2020,22:00:00,5/8/2021
2021-05-08WPGOTT,WPG,OTT,2,4,2020,19:00:00,5/8/2021
2021-05-08WSHPHI,WSH,PHI,2,1,2020,19:00:00,5/8/2021
2021-05-09CGYOTT,CGY,OTT,6,1,2020,20:00:00,5/9/2021
2021-05-09CHIDAL,CHI,DAL,4,2,2020,19:00:00,5/9/2021
2021-05-10BOSNYI,BOS,NYI,3,2,2020,19:00:00,5/10/2021
2021-05-10CHIDAL,CHI,DAL,4,5,2020,20:00:00,5/10/2021
2021-05-10FLATBL,FLA,TBL,4,0,2020,19:00:00,5/10/2021
2021-05-10LAKSTL,LAK,STL,1,2,2020,22:00:00,5/10/2021
2021-05-10MTLEDM,MTL,EDM,3,4,2020,19:00:00,5/10/2021
2021-05-10NSHCAR,NSH,CAR,5,0,2020,20:00:00,5/10/2021
2021-05-10PHINJD,PHI,NJD,4,2,2020,19:00:00,5/10/2021
2021-05-10VGKCOL,VGK,COL,1,2,2020,22:00:00,5/10/2021
2021-05-10WPGVAN,WPG,VAN,1,3,2020,20:00:00,5/10/2021
2021-05-11WPGVAN,WPG,VAN,5,0,2020,20:00:00,5/11/2021
2021-05-11WSHBOS,WSH,BOS,2,1,2020,19:00:00,5/11/2021
2021-05-12COLLAK,COL,LAK,6,0,2020,21:00:00,5/12/2021
2021-05-12MTLEDM,MTL,EDM,3,4,2020,17:00:00,5/12/2021
2021-05-12OTTTOR,OTT,TOR,4,3,2020,20:00:00,5/12/2021
2021-05-12SJSVGK,SJS,VGK,0,6,2020,21:00:00,5/12/2021
2021-05-12STLMIN,STL,MIN,4,0,2020,21:00:00,5/12/2021
2021-05-13CGYVAN,CGY,VAN,4,1,2020,21:00:00,5/13/2021
2021-05-13COLLAK,COL,LAK,5,1,2020,21:00:00,5/13/2021
2021-05-13STLMIN,STL,MIN,7,3,2020,20:00:00,5/13/2021
2021-05-14WPGTOR,WPG,TOR,4,2,2020,20:00:00,5/14/2021
2021-05-15EDMVAN,EDM,VAN,1,4,2020,15:30:00,5/15/2021
2021-05-16VANCGY,VAN,CGY,5,6,2020,22:30:00,5/16/2021
2021-05-18VANCGY,VAN,CGY,4,2,2020,16:00:00,5/18/2021
2021-05-19CGYVAN,CGY,VAN,6,2,2020,15:30:00,5/19/2021
2021-10-12TBLPIT,TBL,PIT,2,6,2021,19:30:00,10/12/2021
2021-10-12VGKSEA,VGK,SEA,4,3,2021,22:00:00,10/12/2021
2021-10-13ANAWPG,ANA,WPG,4,1,2021,22:00:00,10/13/2021
2021-10-13COLCHI,COL,CHI,4,2,2021,22:00:00,10/13/2021
2021-10-13EDMVAN,EDM,VAN,3,2,2021,22:00:00,10/13/2021
2021-10-13TORMTL,TOR,MTL,2,1,2021,19:00:00,10/13/2021
2021-10-13WSHNYR,WSH,NYR,5,1,2021,19:30:00,10/13/2021
2021-10-14BUFMTL,BUF,MTL,5,1,2021,19:00:00,10/14/2021
2021-10-14CARNYI,CAR,NYI,6,3,2021,19:00:00,10/14/2021
2021-10-14CBJARI,CBJ,ARI,8,2,2021,19:00:00,10/14/2021
2021-10-14DETTBL,DET,TBL,6,7,2021,19:30:00,10/14/2021
2021-10-14FLAPIT,FLA,PIT,5,4,2021,19:00:00,10/14/2021
2021-10-14LAKVGK,LAK,VGK,6,2,2021,22:30:00,10/14/2021
2021-10-14NSHSEA,NSH,SEA,3,4,2021,20:00:00,10/14/2021
2021-10-14NYRDAL,NYR,DAL,2,3,2021,19:00:00,10/14/2021
2021-10-14OTTTOR,OTT,TOR,3,2,2021,19:00:00,10/14/2021
2021-10-15ANAMIN,ANA,MIN,1,2,2021,22:00:00,10/15/2021
2021-10-15NJDCHI,NJD,CHI,4,3,2021,19:00:00,10/15/2021
2021-10-15PHIVAN,PHI,VAN,4,5,2021,19:00:00,10/15/2021
2021-10-16BOSDAL,BOS,DAL,3,1,2021,19:00:00,10/16/2021
2021-10-16BUFARI,BUF,ARI,2,1,2021,13:05:00,10/16/2021
2021-10-16CBJSEA,CBJ,SEA,2,1,2021,19:00:00,10/16/2021
2021-10-16COLSTL,COL,STL,3,5,2021,21:00:00,10/16/2021
2021-10-16DETVAN,DET,VAN,3,1,2021,19:00:00,10/16/2021
2021-10-16EDMCGY,EDM,CGY,5,2,2021,22:00:00,10/16/2021
2021-10-16FLANYI,FLA,NYI,5,1,2021,18:00:00,10/16/2021
2021-10-16LAKMIN,LAK,MIN,2,3,2021,22:30:00,10/16/2021
2021-10-16MTLNYR,MTL,NYR,1,3,2021,19:00:00,10/16/2021
2021-10-16NSHCAR,NSH,CAR,2,3,2021,20:00:00,10/16/2021
2021-10-16PITCHI,PIT,CHI,5,2,2021,19:00:00,10/16/2021
2021-10-16SJSWPG,SJS,WPG,4,3,2021,22:00:00,10/16/2021
2021-10-16TOROTT,TOR,OTT,3,1,2021,19:00:00,10/16/2021
2021-10-16WSHTBL,WSH,TBL,1,2,2021,19:00:00,10/16/2021
2021-10-17OTTDAL,OTT,DAL,3,2,2021,17:00:00,10/17/2021
2021-10-18ARISTL,ARI,STL,4,7,2021,22:00:00,10/18/2021
2021-10-18CGYANA,CGY,ANA,2,3,2021,21:30:00,10/18/2021
2021-10-18PHISEA,PHI,SEA,6,1,2021,19:00:00,10/18/2021
2021-10-18TORNYR,TOR,NYR,1,2,2021,19:00:00,10/18/2021
2021-10-19BUFVAN,BUF,VAN,5,2,2021,19:00:00,10/19/2021
2021-10-19CHINYI,CHI,NYI,1,4,2021,20:00:00,10/19/2021
2021-10-19DETCBJ,DET,CBJ,4,1,2021,19:30:00,10/19/2021
2021-10-19EDMANA,EDM,ANA,6,5,2021,21:00:00,10/19/2021
2021-10-19MINWPG,MIN,WPG,6,5,2021,20:00:00,10/19/2021
2021-10-19MTLSJS,MTL,SJS,0,5,2021,19:00:00,10/19/2021
2021-10-19NJDSEA,NJD,SEA,4,2,2021,19:00:00,10/19/2021
2021-10-19NSHLAK,NSH,LAK,2,1,2021,20:00:00,10/19/2021
2021-10-19PITDAL,PIT,DAL,1,2,2021,19:00:00,10/19/2021
2021-10-19TBLFLA,TBL,FLA,1,4,2021,19:00:00,10/19/2021
2021-10-19WSHCOL,WSH,COL,6,3,2021,19:00:00,10/19/2021
2021-10-20PHIBOS,PHI,BOS,6,3,2021,19:30:00,10/20/2021
2021-10-20VGKSTL,VGK,STL,1,3,2021,22:00:00,10/20/2021
2021-10-21ARIEDM,ARI,EDM,1,5,2021,22:00:00,10/21/2021
2021-10-21CBJNYI,CBJ,NYI,3,2,2021,19:00:00,10/21/2021
2021-10-21CHIVAN,CHI,VAN,1,4,2021,20:30:00,10/21/2021
2021-10-21DETCGY,DET,CGY,0,3,2021,19:30:00,10/21/2021
2021-10-21FLACOL,FLA,COL,4,1,2021,19:00:00,10/21/2021
2021-10-21MTLCAR,MTL,CAR,1,4,2021,19:00:00,10/21/2021
2021-10-21NJDWSH,NJD,WSH,1,4,2021,19:00:00,10/21/2021
2021-10-21NSHNYR,NSH,NYR,1,3,2021,20:00:00,10/21/2021
2021-10-21OTTSJS,OTT,SJS,1,2,2021,19:00:00,10/21/2021
2021-10-21WPGANA,WPG,ANA,5,1,2021,20:00:00,10/21/2021
2021-10-22BUFBOS,BUF,BOS,1,4,2021,19:00:00,10/22/2021
2021-10-22DALLAK,DAL,LAK,3,2,2021,20:30:00,10/22/2021
2021-10-22TORSJS,TOR,SJS,3,5,2021,18:00:00,10/22/2021
2021-10-22VGKEDM,VGK,EDM,3,5,2021,22:00:00,10/22/2021
2021-10-23ARINYI,ARI,NYI,0,3,2021,21:00:00,10/23/2021
2021-10-23CBJCAR,CBJ,CAR,1,5,2021,19:00:00,10/23/2021
2021-10-23MINANA,MIN,ANA,4,3,2021,18:00:00,10/23/2021
2021-10-23MTLDET,MTL,DET,6,1,2021,19:00:00,10/23/2021
2021-10-23NJDBUF,NJD,BUF,2,1,2021,19:00:00,10/23/2021
2021-10-23OTTNYR,OTT,NYR,2,3,2021,13:00:00,10/23/2021
2021-10-23PHIFLA,PHI,FLA,2,4,2021,19:00:00,10/23/2021
2021-10-23PITTOR,PIT,TOR,7,1,2021,19:00:00,10/23/2021
2021-10-23SEAVAN,SEA,VAN,2,4,2021,22:00:00,10/23/2021
2021-10-23STLLAK,STL,LAK,7,3,2021,20:00:00,10/23/2021
2021-10-23TBLCOL,TBL,COL,3,4,2021,19:00:00,10/23/2021
2021-10-23WPGNSH,WPG,NSH,6,4,2021,19:00:00,10/23/2021
2021-10-23WSHCGY,WSH,CGY,3,4,2021,13:00:00,10/23/2021
2021-10-24BOSSJS,BOS,SJS,4,3,2021,13:00:00,10/24/2021
2021-10-24CHIDET,CHI,DET,3,6,2021,19:00:00,10/24/2021
2021-10-24MINNSH,MIN,NSH,2,5,2021,18:00:00,10/24/2021
2021-10-24VGKNYI,VGK,NYI,0,2,2021,22:00:00,10/24/2021
2021-10-25BUFTBL,BUF,TBL,5,1,2021,19:00:00,10/25/2021
2021-10-25CARTOR,CAR,TOR,4,1,2021,19:00:00,10/25/2021
2021-10-25CBJDAL,CBJ,DAL,4,1,2021,19:00:00,10/25/2021
2021-10-25FLAARI,FLA,ARI,5,3,2021,19:00:00,10/25/2021
2021-10-25NYRCGY,NYR,CGY,1,5,2021,19:00:00,10/25/2021
2021-10-25OTTWSH,OTT,WSH,5,7,2021,19:00:00,10/25/2021
2021-10-25STLLAK,STL,LAK,3,0,2021,20:00:00,10/25/2021
2021-10-26ANAWPG,ANA,WPG,3,4,2021,22:00:00,10/26/2021
2021-10-26COLVGK,COL,VGK,1,3,2021,20:00:00,10/26/2021
2021-10-26NJDCGY,NJD,CGY,3,5,2021,19:00:00,10/26/2021
2021-10-26NSHSJS,NSH,SJS,3,1,2021,20:30:00,10/26/2021
2021-10-26PITTBL,PIT,TBL,1,5,2021,19:00:00,10/26/2021
2021-10-26SEAMTL,SEA,MTL,5,1,2021,22:00:00,10/26/2021
2021-10-26VANMIN,VAN,MIN,2,3,2021,22:00:00,10/26/2021
2021-10-27CHITOR,CHI,TOR,2,3,2021,19:30:00,10/27/2021
2021-10-27DALVGK,DAL,VGK,2,3,2021,20:30:00,10/27/2021
2021-10-27EDMPHI,EDM,PHI,3,5,2021,22:00:00,10/27/2021
2021-10-27FLABOS,FLA,BOS,4,1,2021,19:00:00,10/27/2021
2021-10-27WSHDET,WSH,DET,2,3,2021,19:00:00,10/27/2021
