"game_id","home_odds","away_odds","ot_odds","home_result","away_result","ot_result"
"2023-01-28FLABOS","0.33557","0.49261","0.22371","0","0","1"
"2023-01-28MINBUF","0.51282","0.2994","0.23364","0","0","1"
"2023-01-28NYIVGK","0.38314","0.40816","0.25641","0","0","1"
"2023-01-28OTTMTL","0.57471","0.25641","0.21739","1","0","0"
"2023-01-28PITSJS","0.5848","0.24096","0.22173","0","1","0"
"2023-01-28SEACBJ","0.6135","0.23474","0.20877","1","0","0"
"2023-01-28TBLLAK","0.55866","0.25907","0.23256","1","0","0"
"2023-01-28WPGPHI","0.55866","0.26247","0.22831","0","1","0"
"2023-01-29CARBOS","0.44643","0.369","0.24096","1","0","0"
"2023-01-29TORWSH","0.4717","0.35211","0.23474","1","0","0"
"2023-01-30WPGSTL","0.5618","0.2551","0.22989","1","0","0"
"2023-01-31CARLAK","0.55249","0.2681","0.23148","0","0","1"
"2023-01-31CBJWSH","0.27027","0.54945","0.22883","0","0","1"
"2023-01-31MTLOTT","0.27548","0.54054","0.23202","0","1","0"
"2023-02-01BUFCAR","0.34483","0.46512","0.23866","0","1","0"
"2023-02-01TORBOS","0.37313","0.42918","0.24876","0","1","0"
"2023-02-06ARIMIN","0.23981","0.5814","0.22624","1","0","0"
"2023-02-06DALANA","0.66667","0.17762","0.19763","0","0","1"
"2023-02-06FLATBL","0.37037","0.44053","0.23529","1","0","0"
"2023-02-06NJDVAN","0.57803","0.24631","0.21978","0","0","1"
"2023-02-06NYRCGY","0.4","0.39683","0.25189","0","0","1"
"2023-02-06PHINYI","0.37453","0.44248","0.24038","0","1","0"
"2023-02-07CHIANA","0.42918","0.37313","0.24213","0","0","1"
"2023-02-07DETEDM","0.31949","0.5","0.23148","0","1","0"
"2023-02-07NSHVGK","0.41494","0.38314","0.24752","0","1","0"
"2023-02-07NYISEA","0.40816","0.38314","0.24938","1","0","0"
"2023-02-07PITCOL","0.3937","0.41152","0.23981","0","0","1"
"2023-02-07TBLSJS","0.5814","0.2457","0.21786","0","0","1"
"2023-02-08DALMIN","0.46296","0.33223","0.24752","1","0","0"
"2023-02-08NYRVAN","0.57803","0.24752","0.22272","1","0","0"
"2023-02-09DETCGY","0.32787","0.5","0.22936","1","0","0"
"2023-02-09FLASJS","0.5618","0.27624","0.20877","1","0","0"
"2023-02-09MINVGK","0.41322","0.38314","0.24938","0","1","0"
"2023-02-09NJDSEA","0.44053","0.36101","0.24096","1","0","0"
"2023-02-09NYIVAN","0.56497","0.25445","0.22523","0","1","0"
"2023-02-09PHIEDM","0.3096","0.52632","0.21834","0","0","1"
"2023-02-09TBLCOL","0.46296","0.35842","0.23474","1","0","0"
"2023-02-10ANAPIT","0.23419","0.6135","0.2079","0","1","0"
"2023-02-10CBJTOR","0.24096","0.59172","0.22026","0","1","0"
"2023-02-10CHIARI","0.41667","0.40816","0.23474","0","0","1"
"2023-02-10NYRSEA","0.53476","0.28902","0.22371","1","0","0"
"2023-02-11BOSWSH","0.51813","0.28736","0.23529","0","1","0"
"2023-02-11BUFCGY","0.35714","0.45249","0.23529","0","1","0"
"2023-02-11CARNYR","0.54054","0.27248","0.23041","0","1","0"
"2023-02-11DALTBL","0.40486","0.40161","0.2457","0","1","0"
"2023-02-11DETVAN","0.44643","0.36232","0.23641","1","0","0"
"2023-02-11FLACOL","0.46512","0.36232","0.23041","0","1","0"
"2023-02-11LAKPIT","0.43478","0.38911","0.23202","1","0","0"
"2023-02-11MINNJD","0.43103","0.36364","0.24938","0","0","1"
"2023-02-11MTLNYI","0.25974","0.55249","0.23095","0","0","1"
"2023-02-11OTTEDM","0.35842","0.48077","0.22124","0","1","0"
"2023-02-11PHINSH","0.38168","0.44843","0.23585","0","0","1"
"2023-02-11STLARI","0.54054","0.27322","0.23202","0","0","1"
"2023-02-11TORCBJ","0.64516","0.19084","0.19493","0","1","0"
"2023-02-11WPGCHI","0.68027","0.16667","0.19685","1","0","0"
"2023-02-12MTLEDM","0.21739","0.62112","0.20921","1","0","0"
"2023-02-12PHISEA","0.3367","0.4902","0.22779","0","1","0"
"2023-02-12VGKANA","0.65789","0.17857","0.20243","1","0","0"
"2023-02-12WSHSJS","0.51546","0.29851","0.2331","0","1","0"
"2023-02-13LAKBUF","0.47393","0.33898","0.23641","1","0","0"
"2023-02-13MINFLA","0.39526","0.40816","0.24096","0","0","1"
"2023-02-13NSHARI","0.57143","0.2451","0.22883","0","1","0"
"2023-02-13OTTCGY","0.32362","0.49505","0.23474","0","0","1"
"2023-02-13VANDET","0.4329","0.37594","0.23923","0","1","0"
"2023-02-14CBJNJD","0.27174","0.56818","0.22026","0","1","0"
"2023-02-14COLTBL","0.3876","0.42918","0.24038","0","0","1"
"2023-02-14DALBOS","0.38168","0.42735","0.2439","0","0","1"
"2023-02-14MTLCHI","0.47393","0.34843","0.23364","1","0","0"
"2023-02-14NYIOTT","0.5618","0.26954","0.22272","0","0","1"
"2023-02-14SJSPIT","0.31847","0.52356","0.2193","0","1","0"
"2023-02-14STLFLA","0.37736","0.45249","0.22523","1","0","0"
"2023-02-14WPGSEA","0.45872","0.36232","0.23529","0","0","1"
"2023-02-14WSHCAR","0.31546","0.50251","0.23753","0","1","0"
"2023-02-15ANABUF","0.27778","0.5618","0.21645","0","1","0"
"2023-02-15ARITBL","0.2457","0.59524","0.21505","0","0","1"
"2023-02-15EDMDET","0.59172","0.24938","0.21231","0","0","1"
"2023-02-15MINCOL","0.43668","0.37594","0.23981","0","1","0"
"2023-02-15TORCHI","0.75188","0.13263","0.17153","1","0","0"
"2023-02-15VANNYR","0.29155","0.54945","0.21978","0","1","0"
"2023-02-16CARMTL","0.71429","0.15773","0.18282","1","0","0"
"2023-02-16CBJWPG","0.2907","0.54054","0.22676","1","0","0"
"2023-02-16CGYDET","0.6135","0.23256","0.21231","0","1","0"
"2023-02-16NSHBOS","0.30211","0.52083","0.23697","0","1","0"
"2023-02-16SEAPHI","0.53763","0.2907","0.23041","1","0","0"
"2023-02-16STLNJD","0.34364","0.48077","0.23529","1","0","0"
"2023-02-16VGKSJS","0.54348","0.2907","0.22075","1","0","0"
"2023-02-16WSHFLA","0.3937","0.42373","0.23364","0","1","0"
"2023-02-17ANALAK","0.23202","0.625","0.20704","0","1","0"
"2023-02-17EDMNYR","0.44843","0.38168","0.22523","0","0","1"
"2023-02-17MINDAL","0.39683","0.41494","0.2445","0","0","1"
"2023-02-17NYIPIT","0.4386","0.37594","0.23981","1","0","0"
"2023-02-17OTTCHI","0.60976","0.23641","0.21097","0","0","1"
"2023-02-18BOSNYI","0.61728","0.22173","0.21739","1","0","0"
"2023-02-18CARWSH","0.54945","0.2809","0.22936","1","0","0"
"2023-02-18CGYNYR","0.48544","0.34014","0.23095","0","0","1"
"2023-02-18DALCBJ","0.62112","0.22272","0.21413","0","1","0"
"2023-02-18LAKARI","0.58824","0.25126","0.21739","0","0","1"
"2023-02-18NSHFLA","0.369","0.45872","0.22779","1","0","0"
"2023-02-18PITNJD","0.37453","0.44843","0.23202","0","1","0"
"2023-02-18SEADET","0.52356","0.30864","0.22989","1","0","0"
"2023-02-18SJSBUF","0.39216","0.4386","0.22573","0","1","0"
"2023-02-18STLCOL","0.30864","0.52356","0.22573","0","1","0"
"2023-02-18TORMTL","0.70922","0.16234","0.18416","1","0","0"
"2023-02-18VANPHI","0.43668","0.39216","0.22831","1","0","0"
"2023-02-18VGKTBL","0.37175","0.44843","0.23641","1","0","0"
"2023-02-19ARICBJ","0.46729","0.35714","0.23364","0","0","1"
"2023-02-19CHITOR","0.19763","0.66225","0.19841","1","0","0"
"2023-02-19COLEDM","0.40984","0.41152","0.23202","0","0","1"
"2023-02-19MINNSH","0.52356","0.29851","0.23419","1","0","0"
"2023-02-19NJDWPG","0.43478","0.38462","0.23585","1","0","0"
"2023-02-19OTTSTL","0.51282","0.31546","0.22989","1","0","0"
"2023-02-20BOSOTT","0.68493","0.17921","0.19305","1","0","0"
"2023-02-20CGYPHI","0.59524","0.2439","0.21598","0","1","0"
"2023-02-20FLAANA","0.71429","0.16447","0.17513","0","0","1"
"2023-02-20NYRWPG","0.51546","0.30488","0.2331","0","1","0"
"2023-02-20PITNYI","0.49751","0.32787","0.23474","0","1","0"
"2023-02-20SJSSEA","0.32573","0.5","0.22936","1","0","0"
"2023-02-21BUFTOR","0.32051","0.51546","0.22222","0","1","0"
"2023-02-21CARSTL","0.68966","0.17391","0.19455","1","0","0"
"2023-02-21CHIVGK","0.22272","0.62893","0.20833","0","0","1"
"2023-02-21EDMPHI","0.65789","0.2008","0.19531","1","0","0"
"2023-02-21MINLAK","0.4386","0.37453","0.23753","1","0","0"
"2023-02-21NJDMTL","0.66667","0.18975","0.19841","0","1","0"
"2023-02-21NSHVAN","0.5102","0.32051","0.22523","0","0","1"
"2023-02-21TBLANA","0.75758","0.13477","0.16393","1","0","0"
"2023-02-21WSHDET","0.48544","0.33113","0.2381","0","1","0"
"2023-02-22ARICGY","0.26455","0.5814","0.21739","0","1","0"
"2023-02-22DALCHI","0.72464","0.15106","0.18416","0","1","0"
"2023-02-22NYIWPG","0.40323","0.40816","0.24814","1","0","0"
"2023-02-23CBJMIN","0.29326","0.53191","0.23041","0","1","0"
"2023-02-23DETNYR","0.33898","0.48544","0.23041","1","0","0"
"2023-02-23NJDLAK","0.4717","0.34843","0.23585","0","0","1"
"2023-02-23PITEDM","0.40816","0.42735","0.22075","0","1","0"
"2023-02-23SEABOS","0.30395","0.51546","0.23256","0","1","0"
"2023-02-23SJSNSH","0.39216","0.42918","0.23641","0","1","0"
"2023-02-23STLVAN","0.43668","0.3937","0.22624","0","0","1"
"2023-02-23TBLBUF","0.57803","0.2681","0.21231","0","0","1"
"2023-02-23VGKCGY","0.46083","0.36496","0.23256","0","0","1"
"2023-02-23WSHANA","0.66225","0.19763","0.19841","0","1","0"
"2023-02-24CAROTT","0.5988","0.2457","0.21368","1","0","0"
"2023-02-24FLABUF","0.55249","0.29412","0.21142","0","1","0"
"2023-02-24NYILAK","0.45249","0.36364","0.23981","0","1","0"
"2023-02-24PHIMTL","0.50505","0.32468","0.22936","0","1","0"
"2023-02-24TORMIN","0.55556","0.26667","0.22779","0","0","1"
"2023-02-24WPGCOL","0.41322","0.4","0.24213","0","1","0"
"2023-02-25CARANA","0.73529","0.14409","0.17422","0","1","0"
"2023-02-25CBJEDM","0.25126","0.5988","0.20534","1","0","0"
"2023-02-25COLCGY","0.42017","0.4","0.23529","1","0","0"
"2023-02-25DETTBL","0.30769","0.51813","0.22936","0","1","0"
"2023-02-25MTLOTT","0.31949","0.5102","0.22573","0","1","0"
"2023-02-25NJDPHI","0.64103","0.21368","0.20833","1","0","0"
"2023-02-25SJSCHI","0.55556","0.27473","0.22676","0","0","1"
"2023-02-25STLPIT","0.32051","0.50505","0.22936","0","0","1"
"2023-02-25VANBOS","0.22883","0.62112","0.20661","0","1","0"
"2023-02-25VGKDAL","0.42194","0.39062","0.24331","0","0","1"
"2023-02-25WSHNYR","0.33333","0.48544","0.23419","1","0","0"
"2023-02-26ARINSH","0.31949","0.50251","0.23256","0","1","0"
"2023-02-26BUFWSH","0.42553","0.39841","0.23202","1","0","0"
"2023-02-26MINCBJ","0.64103","0.20619","0.20833","0","0","1"
"2023-02-26NYRLAK","0.49751","0.32895","0.23148","1","0","0"
"2023-02-26PITTBL","0.41152","0.41152","0.23148","1","0","0"
"2023-02-26SEATOR","0.33898","0.4902","0.22883","0","1","0"
"2023-02-26WPGNYI","0.46948","0.34483","0.24038","0","1","0"
"2023-02-27ANACHI","0.45045","0.369","0.23641","1","0","0"
"2023-02-27COLVGK","0.4717","0.34247","0.2381","1","0","0"
"2023-02-27DALVAN","0.625","0.22573","0.21008","0","0","1"
"2023-02-27EDMBOS","0.38023","0.44643","0.22883","0","1","0"
"2023-02-27OTTDET","0.44843","0.37313","0.23474","1","0","0"
"2023-02-28ARICHI","0.53476","0.29326","0.22779","1","0","0"
"2023-02-28BUFCBJ","0.57471","0.27248","0.21186","0","1","0"
"2023-02-28CGYBOS","0.37736","0.44248","0.23753","0","0","1"
"2023-02-28MINNYI","0.47393","0.33445","0.24814","0","0","1"
"2023-02-28NSHPIT","0.36496","0.45249","0.23697","0","1","0"
"2023-02-28OTTDET","0.43668","0.38462","0.23364","1","0","0"
"2023-02-28SJSMTL","0.49751","0.33003","0.22779","0","1","0"
"2023-02-28STLSEA","0.3413","0.48309","0.23256","0","1","0"
"2023-02-28TBLFLA","0.52356","0.31646","0.22026","0","1","0"
"2023-02-28WPGLAK","0.45455","0.36232","0.2381","0","0","1"
"2023-03-01ANAWSH","0.27322","0.5618","0.22075","0","0","1"
"2023-03-01COLNJD","0.41667","0.40486","0.23866","0","1","0"
"2023-03-01DALARI","0.71429","0.16077","0.18868","1","0","0"
"2023-03-01EDMTOR","0.39841","0.42918","0.22624","1","0","0"
"2023-03-01PHINYR","0.25575","0.5814","0.2193","0","0","1"
"2023-03-01VGKCAR","0.33898","0.47847","0.23866","1","0","0"
"2023-03-02BOSBUF","0.63291","0.22371","0.20367","1","0","0"
"2023-03-02CGYTOR","0.44053","0.3861","0.23041","0","1","0"
"2023-03-02CHIDAL","0.22989","0.6135","0.21413","0","1","0"
"2023-03-02DETSEA","0.38462","0.4386","0.23474","0","0","1"
"2023-03-02FLANSH","0.57143","0.27322","0.21505","0","1","0"
"2023-03-02LAKMTL","0.60606","0.23697","0.21645","1","0","0"
"2023-03-02NYROTT","0.5","0.3367","0.22779","0","1","0"
"2023-03-02SJSSTL","0.43668","0.38023","0.23981","0","1","0"
"2023-03-02TBLPIT","0.50761","0.32362","0.22727","0","0","1"
"2023-03-02VANMIN","0.33003","0.49261","0.23256","0","1","0"
"2023-03-03ANAMTL","0.4329","0.38911","0.23697","1","0","0"
"2023-03-03ARICAR","0.17699","0.68493","0.19531","0","1","0"
"2023-03-03CBJSEA","0.33003","0.5102","0.22573","0","1","0"
"2023-03-03EDMWPG","0.51282","0.32051","0.22676","1","0","0"
"2023-03-03VGKNJD","0.40984","0.40816","0.23697","0","0","1"
"2023-03-04BOSNYR","0.51813","0.30303","0.23256","1","0","0"
"2023-03-04BUFTBL","0.33223","0.50761","0.2193","1","0","0"
"2023-03-04CGYMIN","0.49261","0.3268","0.23981","0","1","0"
"2023-03-04CHINSH","0.25316","0.5814","0.22371","0","1","0"
"2023-03-04DALCOL","0.42553","0.38911","0.24096","1","0","0"
"2023-03-04FLAPIT","0.46948","0.36232","0.22779","1","0","0"
"2023-03-04LAKSTL","0.56497","0.271","0.21978","1","0","0"
"2023-03-04NYIDET","0.54645","0.28329","0.22936","1","0","0"
"2023-03-04OTTCBJ","0.63291","0.22272","0.2008","1","0","0"
"2023-03-04SJSWSH","0.34247","0.48309","0.23202","0","1","0"
"2023-03-04VANTOR","0.27778","0.56497","0.21505","1","0","0"
"2023-03-04WPGEDM","0.4","0.42918","0.23202","1","0","0"
"2023-03-05ARINJD","0.1845","0.68027","0.1938","0","0","1"
"2023-03-05CARTBL","0.51546","0.3096","0.23095","1","0","0"
"2023-03-05COLSEA","0.50251","0.32573","0.22989","0","0","1"
"2023-03-05PHIDET","0.44053","0.37594","0.24038","1","0","0"
"2023-03-05VGKMTL","0.625","0.22472","0.20964","1","0","0"
"2023-03-06BUFEDM","0.33223","0.50761","0.21786","0","1","0"
"2023-03-06CHIOTT","0.22883","0.62112","0.20877","1","0","0"
"2023-03-06DALCGY","0.45045","0.3663","0.23981","0","1","0"
"2023-03-06LAKWSH","0.48077","0.3413","0.22989","1","0","0"
"2023-03-06VANNSH","0.4","0.41841","0.23753","0","0","1"
"2023-03-06WPGSJS","0.55866","0.27624","0.22173","0","0","1"
"2023-03-07ARISTL","0.34965","0.47619","0.23202","1","0","0"
"2023-03-07COLSJS","0.68027","0.18315","0.19268","1","0","0"
"2023-03-07FLAVGK","0.50505","0.33333","0.22573","1","0","0"
"2023-03-07MINCGY","0.48309","0.3367","0.23753","0","0","1"
"2023-03-07MTLCAR","0.18149","0.67568","0.19685","0","0","1"
"2023-03-07NJDTOR","0.46296","0.36765","0.22989","0","1","0"
"2023-03-07NYIBUF","0.52632","0.3012","0.22883","1","0","0"
"2023-03-07PITCBJ","0.65789","0.20492","0.20202","0","0","1"
"2023-03-07SEAANA","0.64935","0.20661","0.20284","1","0","0"
"2023-03-07TBLPHI","0.63694","0.21322","0.20661","1","0","0"
"2023-03-08DETCHI","0.59524","0.24631","0.22173","1","0","0"
"2023-03-08VANANA","0.6135","0.24631","0.20704","0","0","1"
"2023-03-08WPGMIN","0.4717","0.34965","0.24096","0","1","0"
"2023-03-09ARINSH","0.30581","0.52356","0.22936","1","0","0"
"2023-03-09BOSEDM","0.50761","0.32573","0.22676","0","1","0"
"2023-03-09BUFDAL","0.32051","0.51282","0.22883","0","1","0"
"2023-03-09CARPHI","0.70423","0.16667","0.18762","1","0","0"
"2023-03-09COLLAK","0.49751","0.32895","0.22989","0","1","0"
"2023-03-09MTLNYR","0.21692","0.63291","0.20619","0","0","1"
"2023-03-09PITNYI","0.47393","0.34843","0.23585","0","0","1"
"2023-03-09SEAOTT","0.45455","0.37879","0.22883","0","1","0"
"2023-03-09STLSJS","0.4902","0.33557","0.23095","1","0","0"
"2023-03-09TBLVGK","0.51813","0.30864","0.22831","0","0","1"
"2023-03-09WSHNJD","0.34364","0.4878","0.22779","0","0","1"
"2023-03-10CGYANA","0.70922","0.16722","0.18692","0","1","0"
"2023-03-10FLACHI","0.74074","0.14124","0.17212","0","0","1"
"2023-03-11BOSDET","0.70423","0.17007","0.18587","1","0","0"
"2023-03-11BUFNYR","0.32258","0.51282","0.22472","0","0","1"
"2023-03-11CARVGK","0.56818","0.2681","0.22272","0","1","0"
"2023-03-11CBJSTL","0.37736","0.45045","0.22831","0","1","0"
"2023-03-11COLARI","0.72464","0.15291","0.18018","0","0","1"
"2023-03-11FLAWPG","0.45455","0.37037","0.23041","0","0","1"
"2023-03-11LAKNSH","0.52632","0.3003","0.23095","0","0","1"
"2023-03-11MTLNJD","0.22624","0.62893","0.2079","0","1","0"
"2023-03-11NYIWSH","0.45455","0.36364","0.23697","0","1","0"
"2023-03-11PITPHI","0.62112","0.22676","0.2079","1","0","0"
"2023-03-11SEADAL","0.36765","0.45249","0.23474","0","0","1"
"2023-03-11SJSMIN","0.31646","0.50505","0.23697","0","1","0"
"2023-03-11TBLCHI","0.72993","0.14815","0.17513","1","0","0"
"2023-03-11TOREDM","0.44053","0.38911","0.22676","1","0","0"
"2023-03-11VANOTT","0.38023","0.45045","0.22624","1","0","0"
"2023-03-12ANANSH","0.32468","0.49505","0.23419","0","0","1"
"2023-03-12ARIMIN","0.27548","0.55556","0.22883","0","0","1"
"2023-03-12CGYOTT","0.53476","0.29851","0.22573","1","0","0"
"2023-03-12DETBOS","0.24938","0.59172","0.21739","1","0","0"
"2023-03-12NJDCAR","0.41322","0.40323","0.23753","1","0","0"
"2023-03-12PITNYR","0.45045","0.37453","0.23419","0","0","1"
"2023-03-12STLVGK","0.34843","0.48077","0.23041","0","1","0"
"2023-03-12TBLWPG","0.51813","0.30675","0.23148","0","1","0"
"2023-03-13MTLCOL","0.24096","0.60241","0.21459","0","1","0"
"2023-03-13SEADAL","0.38314","0.4386","0.23585","0","1","0"
"2023-03-13TORBUF","0.58824","0.2611","0.20921","0","1","0"
"2023-03-14ARICGY","0.23866","0.60241","0.21598","0","0","1"
"2023-03-14CARWPG","0.57803","0.25641","0.22371","1","0","0"
"2023-03-14CHIBOS","0.15015","0.72464","0.18382","1","0","0"
"2023-03-14EDMOTT","0.5814","0.26882","0.21008","1","0","0"
"2023-03-14LAKNYI","0.45662","0.35971","0.24331","1","0","0"
"2023-03-14NJDTBL","0.48077","0.34602","0.23202","0","1","0"
"2023-03-14NSHDET","0.47847","0.3413","0.2381","1","0","0"
"2023-03-14NYRWSH","0.52632","0.3003","0.22989","1","0","0"
"2023-03-14PHIVGK","0.29499","0.53763","0.22883","0","1","0"
"2023-03-14PITMTL","0.67568","0.18939","0.19455","0","1","0"
"2023-03-14SJSCBJ","0.4717","0.36101","0.22989","0","0","1"
"2023-03-14VANDAL","0.37736","0.45045","0.23256","1","0","0"
"2023-03-15ANANYI","0.27548","0.55556","0.22936","0","1","0"
"2023-03-15STLMIN","0.35714","0.46083","0.24155","0","1","0"
"2023-03-15TORCOL","0.47619","0.35211","0.23095","0","0","1"
"2023-03-15WSHBUF","0.45045","0.37453","0.22883","0","0","1"
"2023-03-16ARIVAN","0.34014","0.48544","0.23148","1","0","0"
"2023-03-16EDMDAL","0.49751","0.33003","0.22831","1","0","0"
"2023-03-16FLAMTL","0.68493","0.18553","0.19231","1","0","0"
"2023-03-16LAKCBJ","0.63694","0.21978","0.20325","1","0","0"
"2023-03-16NJDTBL","0.45872","0.3663","0.23474","0","0","1"
"2023-03-16NSHCHI","0.60606","0.23256","0.21834","0","1","0"
"2023-03-16NYRPIT","0.48077","0.34602","0.23095","1","0","0"
"2023-03-16OTTCOL","0.39841","0.4329","0.23202","0","1","0"
"2023-03-16SJSSEA","0.3125","0.52083","0.22573","0","0","1"
"2023-03-16VGKCGY","0.39841","0.42735","0.23981","0","1","0"
"2023-03-16WPGBOS","0.32895","0.49261","0.23474","0","1","0"
"2023-03-17ANACBJ","0.43668","0.39683","0.22779","1","0","0"
"2023-03-17PHIBUF","0.35971","0.46948","0.22936","1","0","0"
"2023-03-17TORCAR","0.42373","0.39683","0.23866","1","0","0"
"2023-03-17WSHSTL","0.53476","0.3096","0.22321","0","1","0"
"2023-03-18ARICHI","0.48077","0.34602","0.23753","1","0","0"
"2023-03-18CGYDAL","0.45045","0.3663","0.23981","0","0","1"
"2023-03-18DETCOL","0.30675","0.52083","0.23095","0","1","0"
"2023-03-18FLANJD","0.43668","0.39216","0.22779","1","0","0"
"2023-03-18LAKVAN","0.54945","0.2907","0.22371","0","0","1"
"2023-03-18MINBOS","0.32573","0.4902","0.23981","0","1","0"
"2023-03-18NSHWPG","0.35714","0.45662","0.24213","0","0","1"
"2023-03-18NYRPIT","0.48077","0.34364","0.23202","1","0","0"
"2023-03-18OTTTOR","0.3663","0.46512","0.22727","0","0","1"
"2023-03-18PHICAR","0.2457","0.59524","0.21739","0","0","1"
"2023-03-18SEAEDM","0.35088","0.48077","0.22573","0","1","0"
"2023-03-18SJSNYI","0.29412","0.54054","0.23041","0","1","0"
"2023-03-18TBLMTL","0.65789","0.20833","0.19493","1","0","0"
"2023-03-19ANAVAN","0.37594","0.45249","0.22883","0","1","0"
"2023-03-19BUFBOS","0.31447","0.51546","0.22727","0","1","0"
"2023-03-19MINWSH","0.46948","0.34843","0.23753","1","0","0"
"2023-03-19NYRNSH","0.57803","0.2584","0.22573","1","0","0"
"2023-03-19STLWPG","0.35461","0.4717","0.23095","1","0","0"
"2023-03-19TBLNJD","0.43103","0.3876","0.23585","0","1","0"
"2023-03-19VGKCBJ","0.64935","0.20619","0.2","1","0","0"
"2023-03-20COLCHI","0.6993","0.16502","0.19048","1","0","0"
"2023-03-20DETFLA","0.29851","0.53476","0.22272","0","1","0"
"2023-03-20EDMSJS","0.67114","0.19685","0.18975","0","0","1"
"2023-03-20LAKCGY","0.40486","0.40816","0.24038","1","0","0"
"2023-03-20PITOTT","0.5102","0.32573","0.22472","0","1","0"
"2023-03-21ANACGY","0.26385","0.57471","0.21882","0","1","0"
"2023-03-21BOSOTT","0.65789","0.20243","0.20121","1","0","0"
"2023-03-21BUFNSH","0.5","0.33003","0.22676","0","1","0"
"2023-03-21DALSEA","0.5102","0.32051","0.22989","0","0","1"
"2023-03-21MTLTBL","0.2381","0.60976","0.21008","1","0","0"
"2023-03-21NJDMIN","0.52632","0.3003","0.23041","0","0","1"
"2023-03-21NYITOR","0.38911","0.42735","0.24155","1","0","0"
"2023-03-21NYRCAR","0.43103","0.38462","0.24155","0","1","0"
"2023-03-21PHIFLA","0.33003","0.50251","0.22779","1","0","0"
"2023-03-21STLDET","0.48077","0.34965","0.22883","0","0","1"
"2023-03-21VANVGK","0.36364","0.46296","0.23148","0","1","0"
"2023-03-21WPGARI","0.64935","0.20833","0.20492","1","0","0"
"2023-03-21WSHCBJ","0.59524","0.25189","0.21186","0","0","1"
"2023-03-22COLPIT","0.4902","0.33557","0.23256","0","1","0"
"2023-03-22EDMARI","0.71942","0.15924","0.17606","0","0","1"
"2023-03-23ANAWPG","0.22371","0.62893","0.20921","0","1","0"
"2023-03-23BOSMTL","0.6993","0.17212","0.18762","1","0","0"
"2023-03-23CARNYR","0.47393","0.34483","0.23981","0","1","0"
"2023-03-23CGYVGK","0.4717","0.35211","0.23474","0","1","0"
"2023-03-23DALPIT","0.50505","0.32362","0.22936","1","0","0"
"2023-03-23DETSTL","0.44248","0.38168","0.23202","0","1","0"
"2023-03-23FLATOR","0.46083","0.36496","0.22883","0","1","0"
"2023-03-23NSHSEA","0.36496","0.45872","0.23585","0","0","1"
"2023-03-23OTTTBL","0.37594","0.45249","0.22831","1","0","0"
"2023-03-23PHIMIN","0.33223","0.4878","0.23753","0","0","1"
"2023-03-23VANSJS","0.52356","0.31348","0.2193","1","0","0"
"2023-03-23WSHCHI","0.62893","0.21598","0.21097","1","0","0"
"2023-03-24BUFNJD","0.31348","0.52356","0.22075","1","0","0"
"2023-03-24CBJNYI","0.26525","0.57143","0.22272","0","0","1"
"2023-03-24COLARI","0.71942","0.16026","0.18382","1","0","0"
"2023-03-25ANASTL","0.33113","0.49751","0.22779","0","1","0"
"2023-03-25BOSTBL","0.51546","0.31447","0.23202","1","0","0"
"2023-03-25CARTOR","0.47393","0.34722","0.23474","1","0","0"
"2023-03-25CGYSJS","0.63694","0.2193","0.2045","1","0","0"
"2023-03-25DALVAN","0.52632","0.30769","0.22472","0","1","0"
"2023-03-25EDMVGK","0.54645","0.29851","0.21552","0","0","1"
"2023-03-25FLANYR","0.47393","0.35587","0.22779","0","1","0"
"2023-03-25LAKWPG","0.4386","0.38168","0.2381","1","0","0"
"2023-03-25MINCHI","0.68027","0.17794","0.2","1","0","0"
"2023-03-25MTLCBJ","0.48544","0.34602","0.22779","1","0","0"
"2023-03-25NJDOTT","0.54945","0.28571","0.22222","1","0","0"
"2023-03-25NSHSEA","0.35842","0.46083","0.23753","0","1","0"
"2023-03-25NYIBUF","0.52083","0.31447","0.22727","0","1","0"
"2023-03-25PHIDET","0.45249","0.3663","0.23923","1","0","0"
"2023-03-25PITWSH","0.48077","0.34483","0.23041","1","0","0"
"2023-03-26ARICOL","0.22075","0.62893","0.20964","0","0","1"
"2023-03-26CARBOS","0.4717","0.34014","0.2445","0","0","1"
"2023-03-26CHIVAN","0.31746","0.51813","0.22831","0","1","0"
"2023-03-26LAKSTL","0.58824","0.25381","0.21552","1","0","0"
"2023-03-26NSHTOR","0.29412","0.53476","0.22779","0","1","0"
"2023-03-27ANACOL","0.23474","0.6135","0.20964","0","1","0"
"2023-03-27ARIEDM","0.21142","0.65359","0.19724","0","1","0"
"2023-03-27BUFMTL","0.5291","0.30581","0.22173","0","0","1"
"2023-03-27MINSEA","0.44444","0.37594","0.23923","1","0","0"
"2023-03-27NYINJD","0.37453","0.44444","0.2381","1","0","0"
"2023-03-27OTTFLA","0.34722","0.4878","0.22272","1","0","0"
"2023-03-28BOSNSH","0.64935","0.20661","0.20921","0","1","0"
"2023-03-28CARTBL","0.4717","0.34843","0.23981","0","1","0"
"2023-03-28CGYLAK","0.45662","0.36364","0.23641","1","0","0"
"2023-03-28CHIDAL","0.22173","0.62112","0.21505","0","1","0"
"2023-03-28DETPIT","0.3012","0.54054","0.22936","1","0","0"
"2023-03-28NYRCBJ","0.68493","0.18282","0.18797","1","0","0"
"2023-03-28PHIMTL","0.4878","0.34014","0.22989","1","0","0"
